2024-06-13 15:20:38,120 Starting bot
2024-06-13 15:20:41,659 Starting threads
2024-06-13 15:20:41,663 Starting main loop
2024-06-13 15:20:41,663 Game region: (0, 0, 1616, 939)
2024-06-13 15:20:46,975 Detected game mode/map None 
2024-06-13 15:20:52,843 Detected game mode/map 4 SAHA
2024-06-13 15:21:55,528 Moving to hill: (942, 488)
2024-06-13 15:21:55,628 Attacking (738, 438) of distance 232.2154172315008 away
2024-06-13 15:21:55,847 Attacking (774, 436) of distance 187.00267377767625 away
2024-06-13 15:21:55,953 Moving to hill: (932, 470)
2024-06-13 15:21:56,352 Moving to hill: (880, 763)
2024-06-13 15:21:56,756 Moving to hill: (743, 707)
2024-06-13 15:21:57,147 Moving to hill: (761, 571)
2024-06-13 15:21:57,520 Moving to hill: (744, 559)
2024-06-13 15:21:57,906 Moving to hill: (741, 557)
2024-06-13 15:21:58,295 Moving to hill: (741, 556)
2024-06-13 15:21:58,338 Attacking (122, 121) of distance 769.2203845452875 away
2024-06-13 15:21:58,447 Attacking (114, 125) of distance 774.5785951083336 away
2024-06-13 15:21:58,554 Attacking (93, 136) of distance 788.7420364098772 away
2024-06-13 15:21:58,662 Attacking (77, 146) of distance 799.1808306009348 away
2024-06-13 15:21:58,700 Moving to hill: (741, 556)
2024-06-13 15:21:58,773 Attacking (68, 151) of distance 805.4340444753996 away
2024-06-13 15:21:58,881 Attacking (46, 163) of distance 821.1455413019058 away
2024-06-13 15:21:58,992 Attacking (38, 168) of distance 826.7411928771905 away
2024-06-13 15:21:59,098 Attacking (30, 179) of distance 830.2915150716644 away
2024-06-13 15:21:59,107 Moving to hill: (741, 556)
2024-06-13 15:21:59,206 Attacking (26, 187) of distance 831.2929688142442 away
2024-06-13 15:21:59,314 Attacking (735, 550) of distance 109.04127658827184 away
2024-06-13 15:21:59,538 Moving to hill: (741, 556)
2024-06-13 15:21:59,640 Attacking (766, 540) of distance 82.49242389456137 away
2024-06-13 15:21:59,940 Moving to hill: (741, 556)
2024-06-13 15:22:00,361 Moving to hill: (741, 556)
2024-06-13 15:22:00,632 Attacking (750, 505) of distance 68.26419266350405 away
2024-06-13 15:22:00,765 Moving to hill: (741, 556)
2024-06-13 15:22:00,851 Attacking (736, 524) of distance 90.60353193998564 away
2024-06-13 15:22:01,065 Attacking (730, 540) of distance 105.47511554864494 away
2024-06-13 15:22:01,244 Moving to hill: (706, 662)
2024-06-13 15:22:01,268 Attacking (737, 547) of distance 105.47511554864494 away
2024-06-13 15:22:01,471 Attacking (731, 542) of distance 106.10372283760829 away
2024-06-13 15:22:01,673 Attacking (733, 538) of distance 101.91172650877817 away
2024-06-13 15:22:01,776 Moving to hill: (708, 651)
2024-06-13 15:22:01,876 Attacking (734, 534) of distance 98.49365461794989 away
2024-06-13 15:22:02,080 Attacking (736, 530) of distance 94.36630754670864 away
2024-06-13 15:22:02,196 Moving to hill: (698, 636)
2024-06-13 15:22:02,282 Attacking (746, 504) of distance 71.19691004531025 away
2024-06-13 15:22:02,501 Attacking (757, 475) of distance 51.35172830587107 away
2024-06-13 15:22:02,625 Moving randomly
2024-06-13 15:22:02,717 Attacking (764, 455) of distance 46.17358552246078 away
2024-06-13 15:22:02,938 Attacking (761, 433) of distance 59.20304046246274 away
2024-06-13 15:22:03,030 Moving to hill: (741, 556)
2024-06-13 15:22:03,139 Attacking (758, 425) of distance 66.60330322138684 away
2024-06-13 15:22:03,342 Attacking (775, 526) of distance 65.86349520030045 away
2024-06-13 15:22:03,477 Moving to hill: (741, 556)
2024-06-13 15:22:03,578 Attacking (741, 508) of distance 77.52418977325723 away
2024-06-13 15:22:03,796 Attacking (757, 495) of distance 57.245087125446844 away
2024-06-13 15:22:03,910 Moving to hill: (741, 556)
2024-06-13 15:22:04,012 Attacking (781, 502) of distance 42.63801121065569 away
2024-06-13 15:22:04,214 Attacking (781, 502) of distance 42.63801121065569 away
2024-06-13 15:22:04,313 Moving to hill: (741, 556)
2024-06-13 15:22:04,400 Attacking (773, 501) of distance 47.423622805517496 away
2024-06-13 15:22:04,602 Attacking (772, 483) of distance 38.62641583165593 away
2024-06-13 15:22:04,719 Moving randomly
2024-06-13 15:22:04,821 Attacking (782, 482) of distance 29.068883707497267 away
2024-06-13 15:22:05,038 Attacking (775, 500) of distance 45.27692569068709 away
2024-06-13 15:22:05,145 Moving to hill: (741, 556)
2024-06-13 15:22:05,256 Attacking (738, 492) of distance 73.68174807915459 away
2024-06-13 15:22:05,558 Moving toward ally at (1223, 191)
2024-06-13 15:22:05,943 Moving toward ally at (1199, 151)
2024-06-13 15:22:06,666 Moving to arrows: 1 (1046, 75)
2024-06-13 15:22:08,933 Attacking (31, 121) of distance 888.3991220166755 away
2024-06-13 15:22:09,079 Moving toward ally at (491, 217)
2024-06-13 15:22:09,457 Moving toward ally at (423, 274)
2024-06-13 15:22:09,846 Moving toward ally at (341, 315)
2024-06-13 15:22:10,231 Moving toward ally at (264, 337)
2024-06-13 15:22:10,623 Moving toward ally at (243, 355)
2024-06-13 15:22:11,028 Moving toward ally at (222, 404)
2024-06-13 15:22:11,416 Moving toward ally at (162, 455)
2024-06-13 15:22:11,806 Moving toward ally at (141, 510)
2024-06-13 15:22:12,193 Moving toward ally at (180, 559)
2024-06-13 15:22:12,314 Attacking (29, 487) of distance 668.2252614201292 away
2024-06-13 15:22:12,638 Moving toward ally at (234, 564)
2024-06-13 15:22:12,877 Attacking (306, 483) of distance 555.921757084574 away
2024-06-13 15:22:13,143 Moving to hill: (375, 510)
2024-06-13 15:22:13,186 Attacking (392, 441) of distance 510.2714963624757 away
2024-06-13 15:22:13,417 Attacking (482, 420) of distance 429.2842880889074 away
2024-06-13 15:22:13,635 Attacking (572, 448) of distance 338.24547299261815 away
2024-06-13 15:22:13,706 Moving to hill: (497, 508)
2024-06-13 15:22:13,867 Attacking (565, 553) of distance 354.80276210875246 away
2024-06-13 15:22:14,102 Attacking (604, 555) of distance 322.0248437620924 away
2024-06-13 15:22:14,199 Moving to hill: (584, 487)
2024-06-13 15:22:14,302 Attacking (642, 520) of distance 279.55679208346913 away
2024-06-13 15:22:14,551 Attacking (676, 474) of distance 236.48467180770933 away
2024-06-13 15:22:14,667 Moving to hill: (652, 452)
2024-06-13 15:22:14,771 Attacking (706, 448) of distance 205.65018842685268 away
2024-06-13 15:22:14,991 Attacking (730, 437) of distance 187.0 away
2024-06-13 15:22:15,106 Moving to hill: (715, 469)
2024-06-13 15:22:15,212 Attacking (762, 433) of distance 165.97891432347663 away
2024-06-13 15:22:15,427 Attacking (789, 423) of distance 146.56397920362286 away
2024-06-13 15:22:15,537 Moving to hill: (774, 498)
2024-06-13 15:22:15,643 Attacking (803, 430) of distance 133.7235955244997 away
2024-06-13 15:22:15,862 Attacking (821, 451) of distance 121.82364302548172 away
2024-06-13 15:22:15,968 Moving to hill: (795, 555)
2024-06-13 15:22:16,078 Attacking (823, 506) of distance 84.59905436823747 away
2024-06-13 15:22:16,296 Attacking (817, 504) of distance 85.14693182963201 away
2024-06-13 15:22:16,390 Moving to hill: (861, 674)
2024-06-13 15:22:16,498 Attacking (861, 511) of distance 49.92995093127972 away
2024-06-13 15:22:16,718 Attacking (860, 531) of distance 56.85947590331799 away
2024-06-13 15:22:16,818 Moving to hill: (880, 686)
2024-06-13 15:22:16,920 Attacking (860, 520) of distance 72.83543093852057 away
2024-06-13 15:22:17,121 Attacking (898, 476) of distance 90.27181176868005 away
2024-06-13 15:22:17,252 Moving to hill: (902, 541)
2024-06-13 15:22:17,356 Attacking (913, 457) of distance 105.6834897228512 away
2024-06-13 15:22:17,555 Attacking (913, 454) of distance 106.06601717798213 away
2024-06-13 15:22:17,652 Moving toward ally at (869, 751)
2024-06-13 15:22:17,759 Attacking (924, 460) of distance 116.3486140871476 away
2024-06-13 15:22:17,975 Attacking (906, 437) of distance 103.09219175087898 away
2024-06-13 15:22:18,091 Moving to hill: (906, 535)
2024-06-13 15:22:18,194 Attacking (896, 433) of distance 95.0789145920377 away
2024-06-13 15:22:18,396 Attacking (896, 468) of distance 88.0056816347672 away
2024-06-13 15:22:18,500 Moving to hill: (905, 535)
2024-06-13 15:22:18,598 Attacking (901, 469) of distance 93.0 away
2024-06-13 15:22:18,801 Attacking (909, 469) of distance 101.0 away
2024-06-13 15:22:18,900 Moving to hill: (905, 535)
2024-06-13 15:22:19,002 Attacking (915, 465) of distance 107.07474025184464 away
2024-06-13 15:22:19,207 Attacking (904, 460) of distance 96.42095207992918 away
2024-06-13 15:22:19,308 Moving to hill: (944, 594)
2024-06-13 15:22:19,408 Attacking (901, 469) of distance 93.0 away
2024-06-13 15:22:19,612 Attacking (894, 490) of distance 88.52683209061533 away
2024-06-13 15:22:19,723 Detected game mode/map None SAHA
2024-06-13 15:22:19,731 Moving to hill: (857, 605)
2024-06-13 15:22:19,831 Attacking (906, 514) of distance 107.83784122468329 away
2024-06-13 15:22:20,035 Attacking (921, 538) of distance 132.4009063413087 away
2024-06-13 15:22:20,140 Moving to hill: (880, 662)
2024-06-13 15:22:20,525 Moving to hill: (912, 535)
2024-06-13 15:22:20,917 Moving to hill: (905, 535)
2024-06-13 15:22:21,317 Moving to hill: (905, 535)
2024-06-13 15:22:21,693 Moving to hill: (905, 535)
2024-06-13 15:22:22,082 Moving to hill: (905, 535)
2024-06-13 15:22:22,468 Moving to hill: (905, 535)
2024-06-13 15:22:22,855 Moving to hill: (905, 535)
2024-06-13 15:22:23,250 Moving to hill: (905, 535)
2024-06-13 15:22:23,648 Moving to hill: (905, 535)
2024-06-13 15:22:24,058 Moving to hill: (905, 535)
2024-06-13 15:22:24,462 Moving to hill: (905, 535)
2024-06-13 15:22:24,867 Moving to hill: (905, 535)
2024-06-13 15:22:24,928 Detected game mode/map None SAHA
2024-06-13 15:22:25,396 Moving toward ally at (1403, 413)
2024-06-13 15:22:25,782 Moving toward ally at (1417, 408)
2024-06-13 15:22:26,171 Moving toward ally at (1419, 439)
2024-06-13 15:22:26,561 Moving toward ally at (1410, 489)
2024-06-13 15:22:26,945 Moving toward ally at (1341, 556)
2024-06-13 15:22:27,331 Moving toward ally at (1269, 639)
2024-06-13 15:22:27,721 Moving toward ally at (1177, 738)
2024-06-13 15:22:28,095 Moving toward ally at (1080, 805)
2024-06-13 15:22:28,626 Moving toward ally at (1131, 713)
2024-06-13 15:22:29,000 Moving toward ally at (1097, 811)
2024-06-13 15:22:31,012 Moving to arrows: 2 (491, 911)
2024-06-13 15:22:31,431 Moving to arrows: 1 (419, 911)
2024-06-13 15:22:31,806 Moving toward ally at (505, 927)
2024-06-13 15:22:31,972 Attacking (783, 918) of distance 514.3510474374481 away
2024-06-13 15:22:32,199 Moving to hill: (541, 957)
2024-06-13 15:22:32,279 Attacking (806, 844) of distance 468.61498055439927 away
2024-06-13 15:22:32,506 Attacking (788, 793) of distance 436.1651063530873 away
2024-06-13 15:22:32,701 Moving to hill: (615, 931)
2024-06-13 15:22:32,725 Attacking (763, 812) of distance 475.76674957378015 away
2024-06-13 15:22:32,957 Attacking (769, 819) of distance 491.36747959139507 away
2024-06-13 15:22:33,213 Moving to hill: (687, 947)
2024-06-13 15:22:33,269 Attacking (787, 941) of distance 614.0293152610876 away
2024-06-13 15:22:33,769 Moving toward ally at (711, 791)
2024-06-13 15:22:34,047 Attacking (1532, 1017) of distance 988.9575319496788 away
2024-06-13 15:22:34,147 Moving toward ally at (485, 1014)
2024-06-13 15:22:34,158 Attacking (1458, 999) of distance 922.3036376378443 away
2024-06-13 15:22:34,267 Attacking (1418, 988) of distance 887.8659808777448 away
2024-06-13 15:22:34,374 Attacking (1347, 964) of distance 819.6981151619174 away
2024-06-13 15:22:34,484 Attacking (1274, 937) of distance 750.29660801579 away
2024-06-13 15:22:34,536 Moving to hill: (537, 955)
2024-06-13 15:22:34,595 Attacking (1245, 926) of distance 722.9342985361809 away
2024-06-13 15:22:34,702 Attacking (1177, 899) of distance 660.4801283914603 away
2024-06-13 15:22:34,971 Moving to hill: (406, 977)
2024-06-13 15:22:35,077 Attacking (1076, 836) of distance 558.9508028440428 away
2024-06-13 15:22:35,323 Attacking (1020, 781) of distance 493.3609226519668 away
2024-06-13 15:22:35,440 Moving to hill: (494, 823)
2024-06-13 15:22:35,559 Attacking (994, 749) of distance 458.9956426808428 away
2024-06-13 15:22:35,773 Attacking (974, 720) of distance 425.26462349929835 away
2024-06-13 15:22:35,875 Moving to hill: (564, 754)
2024-06-13 15:22:35,989 Attacking (955, 688) of distance 389.8730562631893 away
2024-06-13 15:22:36,221 Attacking (939, 666) of distance 361.9640866163382 away
2024-06-13 15:22:36,333 Moving to hill: (620, 711)
2024-06-13 15:22:36,440 Attacking (917, 645) of distance 333.02402315748935 away
2024-06-13 15:22:36,642 Attacking (902, 613) of distance 298.9648808806814 away
2024-06-13 15:22:36,756 Moving to hill: (674, 664)
2024-06-13 15:22:36,859 Attacking (885, 575) of distance 260.2191384199095 away
2024-06-13 15:22:37,076 Attacking (865, 546) of distance 216.39316070523117 away
2024-06-13 15:22:37,189 Moving to hill: (719, 619)
2024-06-13 15:22:37,295 Attacking (672, 801) of distance 408.5976015592847 away
2024-06-13 15:22:37,578 Moving to hill: (792, 570)
2024-06-13 15:22:37,621 Attacking (705, 797) of distance 450.56852974880525 away
2024-06-13 15:22:37,852 Attacking (860, 706) of distance 371.46466857562643 away
2024-06-13 15:22:38,087 Moving to hill: (926, 693)
2024-06-13 15:22:38,131 Attacking (871, 704) of distance 348.9369570567153 away
2024-06-13 15:22:38,348 Attacking (860, 686) of distance 318.0267284364634 away
2024-06-13 15:22:38,564 Attacking (850, 655) of distance 287.16719868397223 away
2024-06-13 15:22:38,637 Moving to hill: (854, 530)
2024-06-13 15:22:38,764 Attacking (835, 643) of distance 271.6265819097976 away
2024-06-13 15:22:38,981 Attacking (641, 774) of distance 427.55233597771394 away
2024-06-13 15:22:39,149 Moving to hill: (848, 471)
2024-06-13 15:22:39,274 Attacking (643, 756) of distance 431.1531050566608 away
2024-06-13 15:22:39,491 Attacking (643, 740) of distance 429.4391691497178 away
2024-06-13 15:22:39,608 Moving to hill: (825, 490)
2024-06-13 15:22:39,707 Attacking (673, 739) of distance 434.65043425723155 away
2024-06-13 15:22:39,923 Attacking (673, 752) of distance 441.86536410992886 away
2024-06-13 15:22:40,036 Moving to hill: (867, 435)
2024-06-13 15:22:40,141 Attacking (650, 794) of distance 484.809240836022 away
2024-06-13 15:22:40,360 Attacking (904, 374) of distance 54.42425929675111 away
2024-06-13 15:22:40,472 Moving toward ally at (772, 649)
2024-06-13 15:22:40,735 Attacking (845, 429) of distance 109.55363982999377 away
2024-06-13 15:22:40,968 Attacking (772, 506) of distance 109.80892495603443 away
2024-06-13 15:22:41,101 Moving to hill: (760, 621)
2024-06-13 15:22:41,204 Attacking (773, 513) of distance 111.64676439557037 away
2024-06-13 15:22:41,403 Attacking (780, 484) of distance 96.20810776644554 away
2024-06-13 15:22:41,524 Moving to hill: (776, 548)
2024-06-13 15:22:41,607 Attacking (811, 392) of distance 77.05841939723393 away
2024-06-13 15:22:41,840 Attacking (765, 372) of distance 28.23118842698621 away
2024-06-13 15:22:42,060 Attacking (575, 811) of distance 345.36502428589955 away
2024-06-13 15:22:42,100 Moving to hill: (743, 510)
2024-06-13 15:22:42,415 Attacking (731, 655) of distance 247.1113109511582 away
2024-06-13 15:22:42,706 Moving toward ally at (796, 212)
2024-06-13 15:22:42,726 Attacking (774, 509) of distance 149.77316181479242 away
2024-06-13 15:22:43,005 Attacking (808, 468) of distance 112.94689017409908 away
2024-06-13 15:22:43,241 Attacking (842, 442) of distance 99.40824915468535 away
2024-06-13 15:22:43,350 Moving to hill: (805, 387)
2024-06-13 15:22:43,457 Attacking (849, 436) of distance 120.10828447696689 away
2024-06-13 15:22:43,657 Attacking (839, 438) of distance 116.84605256490268 away
2024-06-13 15:22:43,763 Moving to hill: (808, 387)
2024-06-13 15:22:43,858 Attacking (792, 419) of distance 54.405882034941776 away
2024-06-13 15:22:44,080 Attacking (744, 402) of distance 36.1386219991853 away
2024-06-13 15:22:44,201 Moving to hill: (719, 510)
2024-06-13 15:22:44,311 Attacking (759, 435) of distance 94.04786015641186 away
2024-06-13 15:22:44,526 Attacking (760, 461) of distance 94.0 away
2024-06-13 15:22:44,628 Moving to hill: (726, 576)
2024-06-13 15:22:44,729 Attacking (747, 445) of distance 84.48076704197234 away
2024-06-13 15:22:44,948 Attacking (734, 437) of distance 85.21150157109074 away
2024-06-13 15:22:45,047 Moving to hill: (695, 621)
2024-06-13 15:22:45,148 Attacking (760, 449) of distance 129.65338406690356 away
2024-06-13 15:22:45,367 Attacking (812, 434) of distance 150.02999700059985 away
2024-06-13 15:22:45,479 Moving to hill: (803, 546)
2024-06-13 15:22:45,583 Attacking (827, 421) of distance 150.7647173578752 away
2024-06-13 15:22:45,787 Attacking (809, 418) of distance 156.41611170208776 away
2024-06-13 15:22:45,887 Moving to hill: (781, 685)
2024-06-13 15:22:45,983 Attacking (797, 424) of distance 145.8800877433243 away
2024-06-13 15:22:46,204 Attacking (802, 434) of distance 141.66156853571826 away
2024-06-13 15:22:46,303 Moving to hill: (769, 687)
2024-06-13 15:22:46,406 Attacking (794, 462) of distance 116.37869220780925 away
2024-06-13 15:22:46,691 Moving to hill: (746, 718)
2024-06-13 15:22:47,081 Moving to hill: (883, 528)
2024-06-13 15:22:47,473 Moving to hill: (891, 407)
2024-06-13 15:22:47,877 Moving to hill: (868, 387)
2024-06-13 15:22:48,596 Moving to hill: (842, 387)
2024-06-13 15:22:48,998 Moving to hill: (869, 391)
2024-06-13 15:22:49,405 Moving to hill: (844, 387)
2024-06-13 15:22:49,818 Moving to arrows: 1 (183, 61)
2024-06-13 15:22:50,229 Moving to hill: (896, 408)
2024-06-13 15:22:50,621 Moving to hill: (977, 539)
2024-06-13 15:22:51,012 Moving toward ally at (140, 253)
2024-06-13 15:22:51,299 Attacking (1596, 498) of distance 654.988549518234 away
2024-06-13 15:22:51,455 Moving to hill: (923, 528)
2024-06-13 15:22:51,956 Attacking (1327, 470) of distance 649.0007704155673 away
2024-06-13 15:22:52,211 Moving to hill: (725, 519)
2024-06-13 15:22:52,238 Attacking (1282, 471) of distance 617.4665982869033 away
2024-06-13 15:22:52,473 Attacking (1245, 490) of distance 584.4082477172956 away
2024-06-13 15:22:52,693 Attacking (1205, 497) of distance 532.3579622772633 away
2024-06-13 15:22:52,806 Moving to hill: (715, 555)
2024-06-13 15:22:52,911 Attacking (1160, 486) of distance 480.30094732365455 away
2024-06-13 15:22:53,126 Attacking (1100, 465) of distance 428.26276980377366 away
2024-06-13 15:22:53,246 Moving to hill: (678, 526)
2024-06-13 15:22:53,357 Attacking (1057, 443) of distance 397.03526291753985 away
2024-06-13 15:22:53,589 Attacking (1017, 419) of distance 366.00683053735486 away
2024-06-13 15:22:53,700 Moving to hill: (674, 495)
2024-06-13 15:22:53,810 Attacking (981, 404) of distance 330.49205739321485 away
2024-06-13 15:22:54,027 Attacking (950, 402) of distance 287.3360402038004 away
2024-06-13 15:22:54,139 Moving to hill: (661, 480)
2024-06-13 15:22:54,243 Attacking (908, 431) of distance 231.32012450281968 away
2024-06-13 15:22:54,464 Attacking (865, 463) of distance 198.33809518093088 away
2024-06-13 15:22:54,573 Moving to hill: (626, 500)
2024-06-13 15:22:54,682 Attacking (852, 474) of distance 202.08908926510605 away
2024-06-13 15:22:54,900 Attacking (1193, 456) of distance 552.0326077325504 away
2024-06-13 15:22:55,102 Moving to hill: (632, 565)
2024-06-13 15:22:55,214 Attacking (1180, 456) of distance 547.0 away
2024-06-13 15:22:55,385 Detected game mode/map None SAHA
2024-06-13 15:22:55,415 Attacking (1177, 457) of distance 547.032905774415 away
2024-06-13 15:22:55,617 Attacking (1163, 453) of distance 521.5524901675766 away
2024-06-13 15:22:55,716 Moving to hill: (776, 599)
2024-06-13 15:22:55,818 Attacking (1130, 440) of distance 481.58176875791304 away
2024-06-13 15:22:56,037 Attacking (1102, 433) of distance 296.1958811327396 away
2024-06-13 15:22:56,153 Moving to hill: (702, 574)
2024-06-13 15:22:56,257 Attacking (1047, 429) of distance 373.9652390263031 away
2024-06-13 15:22:56,473 Attacking (997, 427) of distance 338.02366781040644 away
2024-06-13 15:22:56,581 Moving to hill: (668, 569)
2024-06-13 15:22:56,693 Attacking (973, 427) of distance 329.6209944769902 away
2024-06-13 15:22:56,893 Attacking (964, 427) of distance 328.5254936835192 away
2024-06-13 15:22:57,000 Moving to hill: (717, 572)
2024-06-13 15:22:57,110 Attacking (938, 437) of distance 299.6080773276982 away
2024-06-13 15:22:57,329 Attacking (921, 449) of distance 272.9706943977686 away
2024-06-13 15:22:57,437 Moving to hill: (764, 604)
2024-06-13 15:22:57,547 Attacking (876, 457) of distance 207.50903594783532 away
2024-06-13 15:22:57,848 Moving to hill: (705, 611)
2024-06-13 15:22:57,949 Attacking (825, 461) of distance 139.43457247038842 away
2024-06-13 15:22:58,243 Attacking (829, 447) of distance 134.5362404707371 away
2024-06-13 15:22:58,349 Moving to hill: (750, 442)
2024-06-13 15:22:58,459 Attacking (816, 471) of distance 133.40539719216758 away
2024-06-13 15:22:58,659 Attacking (1440, 414) of distance 744.2425679843905 away
2024-06-13 15:22:58,746 Moving to hill: (702, 430)
2024-06-13 15:22:58,768 Attacking (1405, 399) of distance 704.5565981523414 away
2024-06-13 15:22:58,877 Attacking (1382, 390) of distance 676.6217554882492 away
2024-06-13 15:22:59,175 Moving to hill: (651, 436)
2024-06-13 15:22:59,282 Attacking (1246, 417) of distance 547.252227039781 away
2024-06-13 15:22:59,546 Attacking (1175, 429) of distance 514.716426782748 away
2024-06-13 15:22:59,671 Moving to hill: (594, 471)
2024-06-13 15:22:59,779 Attacking (1149, 430) of distance 512.0703076726867 away
2024-06-13 15:22:59,980 Attacking (1138, 427) of distance 508.4643546995207 away
2024-06-13 15:23:00,083 Moving to hill: (632, 476)
2024-06-13 15:23:00,181 Attacking (1133, 426) of distance 506.6754385205583 away
2024-06-13 15:23:00,383 Attacking (1125, 425) of distance 483.65690318654606 away
2024-06-13 15:23:00,485 Moving to hill: (686, 483)
2024-06-13 15:23:00,587 Attacking (1101, 437) of distance 446.32387343721604 away
2024-06-13 15:23:00,787 Attacking (1074, 451) of distance 426.00117370730334 away
2024-06-13 15:23:00,916 Moving to hill: (703, 517)
2024-06-13 15:23:01,020 Attacking (1056, 463) of distance 413.3497308575391 away
2024-06-13 15:23:01,222 Attacking (1033, 471) of distance 373.1340241789805 away
2024-06-13 15:23:01,335 Moving to hill: (1015, 586)
2024-06-13 15:23:01,440 Attacking (999, 465) of distance 320.1265374816652 away
2024-06-13 15:23:01,643 Attacking (946, 464) of distance 259.09457732650446 away
2024-06-13 15:23:01,759 Moving to hill: (763, 582)
2024-06-13 15:23:01,860 Attacking (878, 474) of distance 188.1701357814252 away
2024-06-13 15:23:02,109 Attacking (811, 485) of distance 124.90396310766124 away
2024-06-13 15:23:02,230 Moving to hill: (691, 581)
2024-06-13 15:23:02,341 Attacking (774, 490) of distance 97.08243919473799 away
2024-06-13 15:23:02,559 Attacking (736, 463) of distance 56.302753041036986 away
2024-06-13 15:23:02,669 Moving to hill: (630, 443)
2024-06-13 15:23:03,083 Moving to hill: (795, 445)
2024-06-13 15:23:03,494 Moving to hill: (918, 459)
2024-06-13 15:23:03,881 Moving to hill: (956, 482)
2024-06-13 15:23:04,564 Moving toward ally at (713, 572)
2024-06-13 15:23:04,971 Moving to hill: (667, 614)
2024-06-13 15:23:05,388 Moving to hill: (706, 657)
2024-06-13 15:23:05,791 Moving to hill: (742, 679)
2024-06-13 15:23:06,079 Attacking (1598, 663) of distance 930.2607161435981 away
2024-06-13 15:23:06,187 Attacking (1588, 649) of distance 800.4998438475801 away
2024-06-13 15:23:06,194 Moving to hill: (743, 645)
2024-06-13 15:23:06,295 Attacking (1577, 637) of distance 889.3643797679329 away
2024-06-13 15:23:06,404 Attacking (1546, 613) of distance 751.9175486713951 away
2024-06-13 15:23:06,512 Attacking (1526, 602) of distance 840.4296520232971 away
2024-06-13 15:23:06,596 Moving to hill: (719, 611)
2024-06-13 15:23:06,621 Attacking (1506, 591) of distance 826.6994617150782 away
2024-06-13 15:23:06,729 Attacking (1475, 572) of distance 796.1413191136357 away
2024-06-13 15:23:06,838 Attacking (1452, 556) of distance 769.0 away
2024-06-13 15:23:06,949 Attacking (1412, 533) of distance 724.3341770205242 away
2024-06-13 15:23:07,004 Moving to hill: (704, 556)
2024-06-13 15:23:07,063 Attacking (1396, 526) of distance 705.5558092737951 away
2024-06-13 15:23:07,170 Attacking (1375, 516) of distance 681.0058736897943 away
2024-06-13 15:23:07,408 Moving to hill: (662, 506)
2024-06-13 15:23:07,495 Attacking (1243, 447) of distance 550.461624457146 away
2024-06-13 15:23:07,742 Attacking (1180, 429) of distance 516.4745879518179 away
2024-06-13 15:23:07,868 Moving to hill: (614, 471)
2024-06-13 15:23:07,977 Attacking (1145, 433) of distance 498.57797785301346 away
2024-06-13 15:23:08,209 Attacking (1133, 441) of distance 497.5791394341205 away
2024-06-13 15:23:08,306 Moving toward ally at (655, 415)
2024-06-13 15:23:08,413 Attacking (1125, 445) of distance 495.58147665141803 away
2024-06-13 15:23:08,611 Attacking (1120, 446) of distance 476.1512364784953 away
2024-06-13 15:23:08,703 Moving toward ally at (694, 415)
2024-06-13 15:23:08,814 Attacking (1103, 457) of distance 448.13502429513363 away
2024-06-13 15:23:09,031 Attacking (1076, 469) of distance 402.9739445671395 away
2024-06-13 15:23:09,132 Moving to hill: (700, 532)
2024-06-13 15:23:09,233 Attacking (1026, 483) of distance 348.1867315105502 away
2024-06-13 15:23:09,451 Attacking (990, 489) of distance 330.31046002208285 away
2024-06-13 15:23:09,574 Moving to hill: (669, 557)
2024-06-13 15:23:09,683 Attacking (960, 481) of distance 314.45985435346114 away
2024-06-13 15:23:09,903 Attacking (943, 468) of distance 301.5990716166083 away
2024-06-13 15:23:10,007 Moving to hill: (700, 545)
2024-06-13 15:23:10,119 Attacking (938, 475) of distance 302.0761493398643 away
2024-06-13 15:23:10,319 Attacking (1520, 536) of distance 864.6964785403026 away
2024-06-13 15:23:10,405 Moving to hill: (776, 623)
2024-06-13 15:23:10,427 Attacking (1508, 532) of distance 834.9395187676769 away
2024-06-13 15:23:10,539 Attacking (1496, 529) of distance 817.279633907514 away
2024-06-13 15:23:10,647 Attacking (1476, 523) of distance 791.2243676732916 away
2024-06-13 15:23:10,755 Attacking (1433, 511) of distance 746.5252842335617 away
2024-06-13 15:23:10,811 Moving to hill: (689, 533)
2024-06-13 15:23:10,864 Attacking (1408, 503) of distance 600.9625612298988 away
2024-06-13 15:23:11,238 Attacking (1271, 451) of distance 581.4473320946619 away
2024-06-13 15:23:11,445 Moving to hill: (626, 462)
2024-06-13 15:23:11,486 Attacking (1208, 420) of distance 567.3869931537029 away
2024-06-13 15:23:11,720 Attacking (1173, 401) of distance 525.9325051753315 away
2024-06-13 15:23:11,940 Attacking (1146, 397) of distance 505.5937104039171 away
2024-06-13 15:23:12,049 Moving to hill: (625, 508)
2024-06-13 15:23:12,157 Attacking (1130, 413) of distance 495.23529761114565 away
2024-06-13 15:23:12,372 Attacking (1119, 428) of distance 473.2409534264759 away
2024-06-13 15:23:12,473 Moving toward ally at (762, 443)
2024-06-13 15:23:12,576 Attacking (1086, 431) of distance 426.823148388182 away
2024-06-13 15:23:12,796 Attacking (1042, 422) of distance 361.7070637961056 away
2024-06-13 15:23:12,907 Moving toward ally at (718, 400)
2024-06-13 15:23:13,013 Attacking (974, 420) of distance 285.9597873827717 away
2024-06-13 15:23:13,231 Attacking (903, 425) of distance 212.24985276791125 away
2024-06-13 15:23:13,350 Moving to hill: (646, 584)
